e, e_dot, e_int, stamp, 
-0.788337028803387, -1.230345575161292e-05, -0.15766715969156236, 15096000000, 
-0.788336283487796, 2.484385303036518e-06, -0.15766735607297133, 15164000000, 
-0.7883348588197893, 7.233278658998661e-06, -0.15766721140739817, 15232000000, 
-0.7883331809117845, 1.0341920038496136e-05, -0.15766695488129132, 15300000000, 
-0.7883400411411229, -1.7274404445396147e-05, -0.1576672053915131, 15334000000, 
-0.788339383122653, -2.0674036228148413e-05, -0.15766750701170404, 15368000000, 
-0.7883589460428337, -6.301633903619634e-05, -0.1576692246871073, 15402000000, 
-0.7891146772948686, -0.0025843139073855603, -0.15772086709735703, 15436000000, 
-0.7862755659294406, 0.0069446003779771726, -0.15758327928447619, 15470000000, 
-0.7700292302394299, 0.06361815685146228, -0.15636129823091593, 15538000000, 
-0.7538271712160052, 0.10816131571145138, -0.15400879782565835, 15606000000, 
-0.7257658013279251, 0.14754476303834937, -0.1499748135188907, 15674000000, 
-0.7175228086922611, 0.12101454174581343, -0.1464743854157461, 15708000000, 
-0.6752154682952205, 0.1685011101090154, -0.14123360522102713, 15742000000, 
-0.6398683151337075, 0.25884831186184565, -0.1355071061414126, 15776000000, 
-0.6158503003774246, 0.19788389305931964, -0.1287289389204235, 15810000000, 
-0.5704219618807103, 0.23148784417665733, -0.12174270515945616, 15844000000, 
-0.5650580424479361, 0.1693075264316283, -0.1167553536470714, 15878000000, 
-0.5407492298657955, 0.09890910671638238, -0.11174861561296279, 15912000000, 
-0.5108141329006963, 0.18081303182413264, -0.10777476034762852, 15980000000, 
-0.5066773440254985, 0.11357295280099027, -0.10388271378613269, 16014000000, 
-0.4990629913337116, 0.03917047188994901, -0.10110363121732709, 16048000000, 
-0.47655181911435124, 0.10041841637049076, -0.09881947696490408, 16116000000, 
-0.44130777178188296, 0.19251739850609553, -0.09446150548199639, 16150000000, 
-0.4303483419097524, 0.1540115906819961, -0.08988052885373243, 16184000000, 
-0.42055549921314317, 0.06917424189579931, -0.08614744086031856, 16218000000, 
-0.402683991666324, 0.09221450081142797, -0.08357252218594798, 16252000000, 
-0.3925596379492248, 0.09331953754639448, -0.08105327525524614, 16320000000, 
-0.3873203325617548, 0.05121219701523072, -0.07883759747848691, 16354000000, 
-0.3632647404188369, 0.09764965843462647, -0.0762096473953211, 16388000000, 
-0.35748058181665365, 0.09946583581700381, -0.07387104365314967, 16422000000, 
-0.34194582788685557, 0.07106304177327105, -0.07084607667482308, 16456000000, 
-0.3227907616093787, 0.11563273402424985, -0.06814781142085918, 16490000000, 
-0.32405572855903286, 0.059633664426075685, -0.06591948787035114, 16524000000, 
-0.314969042162211, 0.026072398157225656, -0.06412103548870816, 16558000000, 
-0.30689785232512257, 0.057192920779700986, -0.06306150820309109, 16592000000, 
-0.28737785195921184, 0.09197063400999721, -0.060616316429769695, 16626000000, 
-0.275410236706526, 0.1049587187286553, -0.057979062732724025, 16694000000, 
-0.27204813332657585, 0.05109906210878664, -0.05565574813282091, 16728000000, 
-0.2683966320847351, 0.023378682072636343, -0.05439033347452246, 16762000000, 
-0.26317749823190917, 0.02956878364888893, -0.05357481757621467, 16796000000, 
-0.2553534034600228, 0.043477428749041, -0.05246183558511113, 16864000000, 
-0.2584937391832949, 0.01561253016204763, -0.05180164272501512, 16898000000, 
-0.237692392114773, 0.058870037817499256, -0.05010263565053938, 16932000000, 
-0.2195865407121942, 0.12969066157033562, -0.04771817813401747, 16966000000, 
-0.21753674449760407, 0.06718549205722975, -0.044987711821638084, 17000000000, 
-0.2140944743106421, 0.018306888005173622, -0.04341451730136269, 17034000000, 
-0.20314410196485955, 0.04797547510914842, -0.042318354718207045, 17102000000, 
-0.19530645829055182, 0.06262672006696761, -0.0408363356377369, 17170000000, 
-0.18621624166008888, 0.05642620101590223, -0.038977786794366684, 17238000000, 
-0.17785655647918908, 0.05816633937120915, -0.03729195042865532, 17306000000, 
-0.16586875704291015, 0.06782494872392908, -0.03532943701214587, 17340000000, 
-0.15792451023024845, 0.06644015416313542, -0.033443321583489845, 17374000000, 
-0.1470257842198065, 0.06280990941034552, -0.03138793676619767, 17408000000, 
-0.14202674637188306, 0.05299254619455129, -0.0297984693881292, 17442000000, 
-0.13692555382903238, 0.03366743463591374, -0.02839853896138146, 17510000000, 
-0.13523107852974725, 0.022652226140452703, -0.027612225248710844, 17544000000, 
-0.12898991400950865, 0.026452132731745737, -0.026743103091219217, 17578000000, 
-0.12284776188764301, 0.04127772214034745, -0.02580458362845993, 17612000000, 
-0.11702973595018529, 0.03986726019774456, -0.024591160789822465, 17680000000, 
-0.11702973595018529, 0.019393419791525757, -0.023793815585867573, 17680000000, 
-0.11171967623119228, 0.017700199063310034, -0.023051943208770857, 17748000000, 
-0.10981084345803094, 0.024062974973847833, -0.0225706837092939, 17782000000, 
-0.10711752451476897, 0.015340505721411027, -0.02190986961359948, 17816000000, 
-0.10139249771445946, 0.028061152478571588, -0.02122139104581729, 17918000000, 
-0.09754847147926471, 0.03189684345168087, -0.02040389958056621, 17952000000, 
-0.09591192931251602, 0.018268561339811473, -0.01965685990041601, 17986000000, 
-0.09290493525334897, 0.015478454086385781, -0.019091022403008646, 18020000000, 
-0.09094963123320776, 0.016540993597694193, -0.018651099719938183, 18054000000, 
-0.08288213349739204, 0.03340933918652311, -0.017782446665596585, 18122000000, 
-0.07981404475058884, 0.03711862160872973, -0.016909720632079243, 18156000000, 
-0.07715346177032145, 0.01909557242356863, -0.015989976001220155, 18190000000, 
-0.07554149917565678, 0.014241818583106877, -0.015500600379771138, 18224000000, 
-0.07404909053633013, 0.010347904113304404, -0.015116270098820557, 18258000000, 
-0.0691188599175161, 0.02140879752713561, -0.0145806299753002, 18292000000, 
-0.06878760587475652, 0.017538282205245375, -0.01413037042190685, 18326000000, 
-0.06778297575194481, 0.004452947218570961, -0.013712629436281161, 18360000000, 
-0.06662158013964403, 0.0072200857837082895, -0.013546144117756356, 18394000000, 
-0.06338822745129524, 0.014649161002165215, -0.013186185556192272, 18428000000, 
-0.061397673848113676, 0.01741302097176785, -0.01276049876260353, 18462000000, 
-0.061397673848113676, 0.006635178677271887, -0.012412238343168173, 18462000000, 
-0.05681730362331272, 0.015267900749336519, -0.011974176754636004, 18530000000, 
-0.05647314383113511, 0.016415100056595227, -0.0116458747535041, 18564000000, 
-0.05556142654545915, 0.004186256926178578, -0.011256791599993798, 18598000000, 
-0.05418527097687442, 0.007626242847535621, -0.011081322756897912, 18632000000, 
-0.0526690386796419, 0.009641292886057492, -0.010827715746798364, 18700000000, 
-0.05136227932219306, 0.009409972182271206, -0.010547772598580625, 18734000000, 
