imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.0772685077938715, -0.02733937740630025, -0.0154537015587743, -1.695333670649751e-15, 1.057633193361151e-07, -1.6029505137428528e-08, 6.000035574324903, 9.999999811082223, 6.000035574324903, 9.999999811082223, 15141000000, 
-0.04364392036323286, -0.001393465956938162, -0.02419897673201612, 1.966192141948415e-11, -0.00057243367786918, -3.434794663492449e-08, 6.000040528333531, 9.9999998110855, 6.00003555278658, 9.99999981111978, 15184000000, 
-0.06407588811537514, -0.0045261904650631, -0.038499495332026165, -1.3331269213105145e-09, -0.0015020834277212518, 8.875185603591578e-07, 6.000039481955769, 9.99999981108453, 6.0000355186964205, 9.999999811074039, 15236000000, 
-0.07349185543127638, -0.005104519203846161, -0.051718948424158424, -6.8294704388013895e-09, -0.001992728846715131, 3.4271950496723503e-06, 6.000037385623434, 9.999999811078663, 6.000035510895743, 9.999999811111183, 15269000000, 
-0.03976753101338916, -0.008973973314634835, -0.047062810334407255, -2.4126384560157437e-08, -0.0026876359126585796, 8.976805394854202e-06, 6.000034488684716, 9.999999811050898, 6.000035544739883, 9.999999811106356, 15319000000, 
-0.047173197850863414, 0.016385853852001208, -0.047080754494681895, 2.616162722702274e-08, -0.0022448844996927515, -1.16538856367013e-05, 6.000044731153448, 9.99999981111915, 6.000035575518757, 9.99999981106748, 15340000000, 
-0.06805924157469055, 0.007380641312293937, -0.05522075452758529, 3.6147573338806184e-08, -0.00265855441980888, -1.3596702429512346e-05, 6.000044593885046, 9.999999811146273, 6.000035591754046, 9.999999811105898, 15379000000, 
-0.1622356548853802, 0.004916874006648074, -0.09690864859571939, 5.308158624110401e-08, -0.003957513420503824, -1.3412863230251862e-05, 6.0000715764682235, 9.999999811216282, 6.000035607090152, 9.999999811057897, 15420000000, 
-0.028125277112065146, -0.002817750897932865, -0.06947879527576419, -1.9603298605337155e-06, 0.0073726280621859465, -0.0002658929548593677, 6.001112628959892, 9.999999814652064, 6.001189912174984, 9.999999796223287, 15492000000, 
-0.059096140870820664, -0.1031104791750129, -0.06464846440616272, -0.0013339415704565138, 0.024986982864268426, -0.05338545984933861, 6.0034205842818045, 9.999999072059005, 6.003191272407732, 9.999998297177344, 15554000000, 
-0.04205058062209471, -0.0578971544772451, -0.05520240683468161, -0.015552243265954781, 0.05148423497845392, -0.3020777772547921, 6.0059106584279105, 9.999984079812002, 6.008871897309543, 9.999917621356753, 15579000000, 
-0.04884227587033157, -0.08666492703398239, -0.052148904083849576, -0.03307855759523275, 0.07635342531799832, -0.43322951730674153, 6.009372365993637, 9.999916138775664, 6.015746827920397, 9.999533014953917, 15614000000, 
-0.06607469920485404, -0.043536781709973035, -0.057268624396262395, -0.04436298086572609, 0.08366171949984005, -0.5302661854303736, 6.014455781332454, 9.99969621579863, 6.022592808260692, 9.998840539723252, 15671000000, 
-0.062399622856287695, -0.05119982188719472, -0.05917324906089863, -0.05222505522377347, 0.08934480642938114, -0.5845337553565867, 6.015752149403165, 9.999603703456495, 6.026004996979393, 9.998378390834565, 15683000000, 
-0.02772053951512388, -0.06816094631586567, -0.046594006056827474, -0.05702700175561975, 0.09346115992492678, -0.6101679221767312, 6.0232609097343905, 9.99898566985626, 6.029404747707314, 9.997838860756278, 15761000000, 
-0.04200570803646944, -0.073582545609163, -0.04455358821689479, -0.06119892747631482, 0.0970748995316219, -0.630429985213422, 6.02946620723273, 9.998181172409074, 6.032791843504896, 9.997223997854523, 15823000000, 
-0.055530259860016876, -0.0428424504322896, -0.048892381096151266, -0.060131959829684306, 0.0930956308225494, -0.6459160252568941, 6.03313727269715, 9.997537101195787, 6.036165561088225, 9.996533108341739, 15863000000, 
-0.08696860021937079, -0.04638426414314811, -0.06367887982470484, -0.05845805663676152, 0.09009185961086609, -0.6488716837376817, 6.04029241227401, 9.996121818372785, 6.039522882939537, 9.995765915318438, 15940000000, 
0.07237103365610831, -0.154507786443266, -0.010180123735250249, -0.073837855238685, 0.11340756680476782, -0.6510840265693871, 6.042215112176705, 9.995714373774845, 6.0428617084499585, 9.994924345480518, 15950000000, 
-0.1874298047706935, -0.00022290302533245487, -0.07977591938009038, -0.05892654470803162, 0.09350584385591429, -0.6301910370311522, 6.046161834343307, 9.994680331571619, 6.046180517675241, 9.994010532482621, 15993000000, 
-0.06654482519835658, -0.037978293458960886, -0.07460370065279036, -0.05450472632823536, 0.08993878811976162, -0.6060202440759752, 6.051190179917453, 9.993255184953302, 6.052753155095281, 9.991983074189793, 16048000000, 
0.11390367592390556, -0.17739212479991862, -0.0006301643412393726, -0.06978307438032387, 0.11817482413198507, -0.5905071142935296, 6.053046240745601, 9.992717857609174, 6.056006503462399, 9.99087405202865, 16058000000, 
-0.2514327152440152, 0.09547310096635636, -0.09893931283487487, -0.045203966117145306, 0.0813869820823443, -0.5554201047952562, 6.053914381306929, 9.992406874547981, 6.059236576863148, 9.989704879276351, 16074000000, 
-0.06637725550335358, -0.04239001259129802, -0.08604071440559898, -0.0445434031272334, 0.08543381938397533, -0.5213790446033638, 6.058019932019508, 9.991041277964996, 6.065626228503689, 9.987200319585275, 16122000000, 
-0.06658753552118765, -0.053317767971039626, -0.07804857324449915, -0.043704711507237176, 0.08915825414914708, -0.4901925449788013, 6.065172731282481, 9.988455870861314, 6.068785607215067, 9.985870823949622, 16202000000, 
-0.059198795646881505, -0.0026308252147575935, -0.07072089564922618, -0.03668158502534685, 0.08635424687681897, -0.4247803246743814, 6.068155296286848, 9.98726644073582, 6.07192108524804, 9.984497718360513, 16237000000, 
-0.0575862246535844, -0.05238950860311305, -0.06538869611741402, -0.03470019204439946, 0.09303894826401882, -0.37296414772370284, 6.071479773710835, 9.985896164025789, 6.075035030051481, 9.983091008749039, 16272000000, 
-0.04497272816220603, -0.034966262267009364, -0.05731722479721495, -0.03590188558666108, 0.09344346184804538, -0.38420971223266026, 6.076089378138124, 9.98387213110675, 6.078137303948162, 9.981650965329624, 16324000000, 
-0.03272508492019621, -0.03990435558060399, -0.04764273646144768, -0.036596936964354586, 0.09552521274424322, -0.38311285484742436, 6.078805219764053, 9.98262030543457, 6.084290568459068, 9.978638576889445, 16354000000, 
