e, e_dot, e_int, stamp, 
6.324572631395869, 1.729530873184615e-05, 1.264913933837327, 46410000000, 
6.324573307939384, 1.4581928668988553e-05, 1.2649143248464023, 46444000000, 
6.324573307939384, 2.2551450514403846e-06, 1.2649146164849758, 46444000000, 
6.324574627600127, 4.398869141534571e-06, 1.2649147495652597, 46512000000, 
6.324589153037428, 5.281699347807015e-05, 1.2649158059051293, 46546000000, 
6.3246043702361865, 9.9142120199384e-05, 1.264917876724916, 46580000000, 
6.324518059844528, -0.0002369773096659126, 1.2649141055412094, 46614000000, 
6.324840199747866, 0.0007860983722659162, 1.264930841988572, 46682000000, 
6.3285625068838405, 0.013481490131042051, 1.2651947177650822, 46784000000, 
6.331512422599701, 0.02224074283944925, 1.2656610086154272, 46818000000, 
6.335284246792954, 0.022405799697044298, 1.266357278418433, 46852000000, 
6.342602614978223, 0.03696730792840756, 1.2672932856247252, 46886000000, 
6.346559154700352, 0.0375830263579946, 1.268296401098102, 46954000000, 
6.353779438439014, 0.037256078202636544, 1.269529413874506, 46988000000, 
6.357928565301248, 0.03789803533631897, 1.2705511438960408, 47056000000, 
6.360268751564391, 0.021631043751254946, 1.2714651170203102, 47124000000, 
6.365839297112514, 0.026369106037555195, 1.2722691075985435, 47158000000, 
6.368503963627513, 0.027450706877075366, 1.272974134153628, 47192000000, 
6.375100005766965, 0.030869028848169815, 1.2739628844337996, 47226000000, 
6.379818662041781, 0.037715661380891184, 1.2748948420957507, 47294000000, 
6.379818662041781, 0.0157288542493846, 1.2756491553233684, 47294000000, 
6.385018266851005, 0.017332016030747372, 1.276310372728971, 47362000000, 
6.388649763796355, 0.029437005848581183, 1.2768991128459428, 47396000000, 
6.390157409478793, 0.017130475425961578, 1.2775883626750768, 47430000000, 
6.391053459386051, 0.008012318632320733, 1.2779907088440798, 47464000000, 
6.391536981516818, 0.004598573460083226, 1.2781831900254441, 47498000000, 
6.394749242485967, 0.012319276999720094, 1.2784893122259224, 47532000000, 
6.403178337284962, 0.03880451922714615, 1.2792976374191833, 47600000000, 
6.411449655032622, 0.05566804182218258, 1.2806251489869034, 47668000000, 
6.417751618188936, 0.04857760301324454, 1.2821586407004346, 47702000000, 
6.418822924873444, 0.024577566136073276, 1.2832016132063335, 47736000000, 
6.42344547659411, 0.018979528017248153, 1.284001334643766, 47770000000, 
6.42344547659411, 0.015408505735553154, 1.284380925204111, 47770000000, 
6.42344547659411, 0.0, 1.284689095318822, 47770000000, 
6.430168929031248, 0.02241150812379189, 1.2851373254812979, 47872000000, 
6.432214376881163, 0.029229667623509314, 1.285721918833768, 47906000000, 
6.432938896432611, 0.009233224671210868, 1.2863548134896678, 47940000000, 
6.435001648379343, 0.009290904993933443, 1.286676994779541, 47974000000, 
6.435763494451501, 0.009415326729633003, 1.2869136026175636, 48008000000, 
6.438673767451423, 0.012240396906933645, 1.2872959273521511, 48042000000, 
6.444689270489168, 0.029752586792225106, 1.2879417688261394, 48076000000, 
6.445238282069437, 0.02188171539337998, 1.2885734213340017, 48110000000, 
6.4457792950363135, 0.0036334151571508024, 1.2890471231729947, 48144000000, 
6.447676233022505, 0.008126503176892896, 1.2892462540085503, 48178000000, 
6.451588207460151, 0.019363041412792843, 1.2896695823679314, 48212000000, 
6.455742495625023, 0.026887542008392867, 1.2903337957405119, 48246000000, 
6.458566689484917, 0.023261606749220103, 1.2910598261713393, 48280000000, 
6.46000505180909, 0.014208520613558187, 1.2916209491279353, 48314000000, 
6.462477952451688, 0.013037543222568596, 1.2920699795830464, 48348000000, 
6.464013693577788, 0.013362139228991765, 1.2924331131892377, 48416000000, 
6.464487353628303, 0.006698003922049149, 1.2927319333105185, 48450000000, 
6.468507436145628, 0.014979141892800621, 1.2931338988901147, 48484000000, 
6.470472451608762, 0.019950326601530694, 1.2935644827588462, 48518000000, 
6.4731429310648, 0.015451649730572706, 1.2941415212546126, 48586000000, 
6.478387938557352, 0.02638495649530152, 1.2948002214153942, 48688000000, 
6.481050317183702, 0.02635795372967505, 1.2955054124537237, 48722000000, 
6.485945477174488, 0.025191795390453464, 1.2963589155277029, 48790000000, 
6.489848668069152, 0.029327836284833708, 1.2971229641618227, 48858000000, 
6.495469712707349, 0.03174745177620212, 1.2980842571967324, 48892000000, 
6.498775711292189, 0.029756810743455375, 1.2989396061379128, 48926000000, 
6.501322957765891, 0.019510816861805225, 1.2997045587843619, 48994000000, 
6.504579722098956, 0.01934670268922467, 1.3003118927438024, 49062000000, 
6.50716642258275, 0.019478216056197557, 1.3008712734965062, 49096000000, 
6.5083123668098235, 0.012442149036224018, 1.3013372340994351, 49164000000, 
6.510228435113079, 0.01020670843442891, 1.3017138149670435, 49198000000, 
6.511786069996351, 0.011579010621757627, 1.3020217914612835, 49232000000, 
6.511786069996351, 0.0051921162775740255, 1.3022533716737186, 49232000000, 
6.51662144963751, 0.016117932137197737, 1.3026795726420142, 49300000000, 
6.5192371152883295, 0.024836817639929027, 1.3031763089948125, 49334000000, 
6.52054996073706, 0.013095036998498344, 1.3037605683775266, 49368000000, 
6.52054996073706, 0.0043761514957670515, 1.3040224691174964, 49368000000, 
6.522941511013134, 0.007971834253582463, 1.3042694288324836, 49504000000, 
6.523619746702224, 0.01023261988388017, 1.3044740812301612, 49538000000, 
6.525830754816158, 0.009630812676745629, 1.3048261341687677, 49572000000, 
6.528478995968487, 0.016197497554211182, 1.305195299832458, 49640000000, 
6.5304456601560705, 0.015383017799708298, 1.305650360729381, 49674000000, 
6.5347505909129, 0.020905316481375873, 1.3062450164691637, 49708000000, 
6.535939393186899, 0.01831244343609484, 1.3067423762837247, 49742000000, 
6.536924168157312, 0.007245257481374168, 1.3071742768171406, 49776000000, 
6.5392485891236145, 0.011030653122385084, 1.3074741433645216, 49810000000, 
6.540088350673929, 0.010547275055389585, 1.3077507405303237, 49844000000, 
6.541984565188932, 0.009119920217726118, 1.3080881003324316, 49878000000, 
6.541984565188932, 0.0063207150500114535, 1.3082704987367861, 49878000000, 
6.543594626901307, 0.005366872374583664, 1.3085042504852782, 49980000000, 
6.5442125825438415, 0.007426724516363947, 1.3086527849756056, 50014000000, 
6.544817656799553, 0.0040767663274839565, 1.3088416577496467, 50048000000, 
6.546489422963927, 0.0075894680669523025, 1.3090346441538214, 50082000000, 
6.548126966726865, 0.011031033091040143, 1.3092956030993563, 50150000000, 
6.550125237217952, 0.012119380846750497, 1.3096494417939162, 50184000000, 
6.552706340657672, 0.015264579769359207, 1.3100639029734993, 50218000000, 
6.553433696724772, 0.01102819835606598, 1.3104176849733598, 50252000000, 
6.555017104412807, 0.007702545850447606, 1.3107438094530166, 50286000000, 
6.555385013546964, 0.006504389407305429, 1.3109223876456362, 50320000000, 
6.559003015158316, 0.01328636915169786, 1.3112936755412057, 50354000000, 
6.560058193965412, 0.015577268061495175, 1.3116297481780461, 50388000000, 
6.560985312295514, 0.006607657123994433, 1.3120031014279494, 50422000000, 
6.561414443535442, 0.004520831900099627, 1.3121638633197579, 50456000000, 
6.563643826598729, 0.008861714344048366, 1.3124029054953124, 50490000000, 
6.564312600882116, 0.009660524488911785, 1.3126247247344192, 50558000000, 
6.564807401778421, 0.0038785839323078144, 1.3128509219506177, 50592000000, 
6.56650951294735, 0.007323040217448451, 1.3130419677071925, 50660000000, 
6.5678143761760985, 0.010023247992257586, 1.3132754193934582, 50694000000, 
6.569819087558228, 0.011031915369592582, 1.3136095317787784, 50728000000, 
6.572176349755269, 0.014539911930568175, 1.3139873208993063, 50796000000, 
6.5733404549395535, 0.011737891271084896, 1.3143557261502035, 50830000000, 
6.575453729937056, 0.010924600605957124, 1.3147313689754585, 50864000000, 
6.57737394222167, 0.013444957607055366, 1.3150778751398853, 50898000000, 
6.57853084588324, 0.010257053153945131, 1.3154239012027977, 50932000000, 
6.579264729434311, 0.006302624042137476, 1.315677967835948, 50966000000, 
6.580857496983951, 0.007755503669037249, 1.3159102048201001, 51000000000, 
6.581966423413203, 0.009005646596304354, 1.3161392433220978, 51034000000, 
6.58325078519288, 0.00797762736309752, 1.3164049803726687, 51102000000, 
6.584675865770092, 0.00903147452296397, 1.316659538291745, 51136000000, 
6.585162676371406, 0.006372970595087679, 1.316872621822292, 51170000000, 
6.585636692467069, 0.003202755656589081, 1.3170316823072379, 51204000000, 
6.588054212683303, 0.009638454372987345, 1.3172569054347851, 51238000000, 
6.589617869412463, 0.013270589817982644, 1.3175539183041889, 51272000000, 
6.590400793467703, 0.007821935948001032, 1.3178715250375646, 51306000000, 
6.5917990862122915, 0.007270722666093595, 1.3181211832728303, 51340000000, 
6.592578153299012, 0.007257866104364297, 1.3183185355319338, 51374000000, 
6.59274328467223, 0.00314732819979587, 1.3184747016122356, 51408000000, 
6.593203402497784, 0.002084163995907199, 1.3185683226979352, 51442000000, 
6.593514969929583, 0.002572284191174982, 1.318630777139973, 51476000000, 
6.594592023722174, 0.004628737414632174, 1.3187540264099695, 51510000000, 
6.596312302409016, 0.009324441598111596, 1.3189612864040516, 51544000000, 
6.597018651497085, 0.008088759249703278, 1.3191948651752181, 51578000000, 
6.597635649955351, 0.004411158487783358, 1.3193977735907634, 51612000000, 
6.598152373801002, 0.0037790743463913166, 1.3195204450168958, 51646000000, 
6.599740876598355, 0.007017422143347218, 1.319701926690314, 51680000000, 
6.600808725488057, 0.008854505623515271, 1.319913465059161, 51714000000, 
6.602819026693272, 0.010260500316388033, 1.3202245752519788, 51748000000, 
6.603347832787434, 0.00846369099792336, 1.3204650389979176, 51782000000, 
6.603660684549757, 0.0028055261882838542, 1.3206551696020308, 51816000000, 
6.605061168379193, 0.005711118639197821, 1.3208046457144256, 51850000000, 
6.6074063332013315, 0.012485495505248542, 1.3210752124086855, 51884000000, 
6.608382762999121, 0.011071982066426974, 1.321390017638643, 51918000000, 
6.60905233657855, 0.005486677924061804, 1.3216560955186, 51952000000, 
6.610414219819922, 0.0067715227360013825, 1.3218566212931728, 52020000000, 
6.610698037559761, 0.005485669937369171, 1.322010972930549, 52054000000, 
6.612178063206148, 0.0058794779540871644, 1.3222193547057222, 52088000000, 
6.611252755906981, 0.0018490611574003186, 1.322275257111526, 52122000000, 
6.615456289232782, 0.010927420088779153, 1.3225924738897274, 52156000000, 
6.617282737882486, 0.020099939918350646, 1.3229327855348167, 52224000000, 
6.618645274746654, 0.010629951712906779, 1.3234256201241281, 52258000000, 
6.619703159129426, 0.008068070823134358, 1.3237087447839044, 52292000000, 
6.6210576819194165, 0.008041357242542327, 1.3239604077196998, 52326000000, 
6.622588707669637, 0.00961849513403538, 1.3242233032478987, 52360000000, 
6.623702899068561, 0.008817390497147434, 1.3244899525771743, 52394000000, 
6.624110181809084, 0.0050715804648238105, 1.3246934525698186, 52428000000, 
6.624268981075447, 0.001886940022955604, 1.3248054707968728, 52462000000, 
6.625743052499401, 0.0054429023010567805, 1.3249414810255957, 52496000000, 
6.625901720292049, 0.005442464055338547, 1.3250609169244598, 52530000000, 
6.62719262771347, 0.004831917380228035, 1.325255826700328, 52564000000, 
6.628810088799548, 0.009694561691662903, 1.3254602957870043, 52598000000, 
6.6307516753063265, 0.011863491976189522, 1.3257836261212896, 52632000000, 
6.631511651592916, 0.009005209311228057, 1.326071561046586, 52666000000, 
6.63226628446904, 0.005048697209044661, 1.326301974091219, 52700000000, 
6.632425784134126, 0.0030471084706995555, 1.3264135813464055, 52734000000, 
6.633385879405791, 0.0037319831225050373, 1.3265385298672638, 52768000000, 
6.634107969908403, 0.0056072859142553, 1.3266613088965546, 52802000000, 
6.634262434409633, 0.002921850012806241, 1.326783752248255, 52836000000, 
6.635371540675835, 0.0042119025581074014, 1.3269161296662582, 52870000000, 
6.637023086512942, 0.009202173677695194, 1.3271104707732273, 52904000000, 
6.638648064558595, 0.01092174627586632, 1.3274028461164915, 52938000000, 
6.640215792525834, 0.010642353376306701, 1.3277257962398248, 52972000000, 
6.641004165017303, 0.00785366819569274, 1.3279912014734487, 53006000000, 
6.642689641663093, 0.008246163790864477, 1.328260639947082, 53040000000, 
6.64434912554645, 0.01114986843049041, 1.3285361954817896, 53074000000, 
6.64514555206576, 0.008186368008888204, 1.3288122879516866, 53108000000, 
6.645785440624942, 0.004787716928307262, 1.3290186745491435, 53210000000, 
6.648114741808475, 0.00989729914238365, 1.3292697156332782, 53244000000, 
6.650070807055869, 0.014284554769756022, 1.3295980659659525, 53312000000, 
6.6509309846464575, 0.00938747612660921, 1.3299411022340533, 53346000000, 
6.6509309846464575, 0.0028672586352958738, 1.3301288517565855, 53346000000, 
6.654163413292315, 0.010774762152857184, 1.3304016921723487, 53414000000, 
6.6553905280749275, 0.01486514476156664, 1.3306989950675798, 53482000000, 
6.656486094612718, 0.007742271068010472, 1.3310693357319971, 53516000000, 
6.657346963485291, 0.006521451367878702, 1.3312815724115292, 53550000000, 
6.658406262111617, 0.006400558329664463, 1.3314826213473083, 53584000000, 
6.660186432205591, 0.009464895734332401, 1.3317293105201666, 53618000000, 
6.661398203683485, 0.009973138572894058, 1.3319993932000462, 53652000000, 
6.66289041695409, 0.009013282494996963, 1.3322983368562111, 53686000000, 
6.663630263783039, 0.0074402003318467065, 1.3325279256280411, 53754000000, 
6.6642504241332094, 0.00453335726373183, 1.3327180736580226, 53788000000, 
6.665345954658432, 0.005718969584641205, 1.3328817761716454, 53856000000, 
6.667037199512556, 0.009289251264489687, 1.3331089052202798, 53890000000, 
6.668148906564725, 0.009343173020977721, 1.3333688040490475, 53924000000, 
6.6702827120588255, 0.01081837515423049, 1.3336979212090736, 53992000000, 
6.671654802801587, 0.011686320789540497, 1.3340057614283425, 54026000000, 
6.674265170316974, 0.013274860860494897, 1.334413512345159, 54060000000, 
6.675713363805041, 0.013528536678180103, 1.3347755557949068, 54094000000, 
6.67874160666994, 0.014921454509885615, 1.3352480093861303, 54128000000, 
6.680995760030408, 0.01760798741788842, 1.3356967153670258, 54162000000, 
6.682855282406028, 0.013712252453628912, 1.3361728432737583, 54196000000, 
6.684161583253257, 0.010552744076163615, 1.3365341750459796, 54230000000, 
6.685477990054136, 0.008742358827025972, 1.3368329903808946, 54264000000, 
6.687192631387088, 0.010103493779437164, 1.337122146979632, 54298000000, 
6.689176624519828, 0.012328781552305065, 1.33745648306407, 54332000000, 
6.690859747769115, 0.012223721273422564, 1.3378152669117354, 54366000000, 
6.690859747769115, 0.005610410830956998, 1.3380597413372037, 54366000000, 
6.694517408146494, 0.01219220125793008, 1.3384157935789815, 54434000000, 
6.695714829315351, 0.01618360515412161, 1.3387394656820641, 54468000000, 
6.699431239518936, 0.01637943790814056, 1.3393108984653854, 54536000000, 
6.701332489055897, 0.018725532468485778, 1.339765237192679, 54570000000, 
6.7029784053654575, 0.01182388615507198, 1.3402494755960193, 54638000000, 
6.704109455984618, 0.009256556429069937, 1.3405613566937313, 54672000000, 
6.708692723231263, 0.019047726219352985, 1.341052038972089, 54706000000, 
6.71016504275811, 0.02018528924497313, 1.3415311481315992, 54740000000, 
6.713332850167841, 0.015467089788592977, 1.3421460410771475, 54774000000, 
6.713332850167841, 0.010559358032438126, 1.3424553828729195, 54774000000, 
6.721080546911957, 0.02582565581371969, 1.3431830831498426, 54842000000, 
6.72133313447816, 0.02666761436772802, 1.3437164354371973, 54876000000, 
6.721863020931213, 0.0026082467308530255, 1.3442851134880887, 54910000000, 
6.724612785826612, 0.010932171161508464, 1.3445205960823992, 54944000000, 
6.728718502680658, 0.022851605831482047, 1.3450129539625655, 55012000000, 
6.7306228675203, 0.020033605645627024, 1.3455969437351714, 55046000000, 
6.731805788136528, 0.01029095151956779, 1.3460764772224991, 55080000000, 
6.734194888087252, 0.01190673522317276, 1.3464415695829388, 55114000000, 
6.738163995905762, 0.021194025897447826, 1.3469443114753028, 55148000000, 
6.742578808849647, 0.02794640254131527, 1.3476625128561774, 55182000000, 
6.744631356284781, 0.02155786793006283, 1.3483582774026792, 55216000000, 
6.747148884123389, 0.015233584245806972, 1.3489572699505212, 55284000000, 
6.749296312685694, 0.015549854669710447, 1.349405103539591, 55318000000, 
6.751534630492243, 0.014619154562846385, 1.3498653218200887, 55352000000, 
6.755536658955597, 0.020801154233008507, 1.3504245068089025, 55386000000, 
6.758134656904189, 0.022000088039820415, 1.351013729756802, 55420000000, 
6.759918551415743, 0.014606308200487325, 1.3515726578183687, 55454000000, 
6.765440887840596, 0.024354103121355664, 1.3522329397440351, 55488000000, 
6.7658269246088105, 0.019694577310224542, 1.3527457575910098, 55522000000, 
6.767741602056376, 0.007669047385935694, 1.3532672943003854, 55556000000, 
6.76806727713276, 0.00746784174649721, 1.353442386919863, 55590000000, 
6.7728164593399605, 0.01691619094528048, 1.3539083559019398, 55624000000, 
6.774416739872067, 0.02116487579769159, 1.3543533650896524, 55658000000, 
6.778178801884732, 0.0178744751492399, 1.355027466739784, 55692000000, 
6.781337830595524, 0.0230703024115216, 1.3555955581568215, 55760000000, 
6.783425083172953, 0.01748760429406933, 1.3561961143768808, 55794000000, 
6.785569463818988, 0.014105444078215493, 1.3566888251724976, 55828000000, 
6.7886967086671115, 0.017572084980527574, 1.3571794170439369, 55862000000, 
6.796419590130353, 0.03616708770454835, 1.3580457175077636, 55896000000, 
6.7995055037013445, 0.03602931678077681, 1.358974786833254, 55930000000, 
6.802469860047944, 0.020167566391971665, 1.3598929969253095, 55964000000, 
6.806177293323675, 0.0222392987411002, 1.3605435104715309, 55998000000, 
6.8087595305395405, 0.020965568305320776, 1.3611604455940773, 56032000000, 
