imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.044387531985129416, -0.015941811275269842, -0.008877506397025883, -9.618923383422594e-15, 7.208393566715039e-07, -1.334405966377619e-08, 5.912705370776617e-05, -9.959012588112231e-07, 5.912705370776617e-05, -9.959012588112231e-07, 28703000000, 
-0.053793089598292446, 0.018017490759840996, -0.022816787982201416, 1.1316379182755629e-12, -5.027879408989652e-05, -2.2507260541138643e-08, 5.918479996998127e-05, -9.959011835991433e-07, 5.9142647516544266e-05, -9.959631515316035e-07, 28708000000, 
-0.05240925666398469, -0.0013114420868198438, -0.0334082033171153, 2.691368283626695e-11, -0.0018180015617741468, -1.4803993242999468e-08, 0.000109559058439137, -9.958355775671928e-07, 5.9126270172391847e-05, -9.95958261328342e-07, 28805000000, 
-0.060836931345149996, -0.014284594380384213, -0.04374337386800016, -2.3860761062949835e-08, -0.0024376844957854824, 9.788289298390646e-06, 0.0001083417498421437, -9.958648162201275e-07, 5.910923442695752e-05, -9.95939275645527e-07, 28853000000, 
-0.06992094317949171, 0.008706011395547284, -0.053757924461351636, 8.189497792211598e-09, -0.003712309680169415, -2.2060384229146156e-06, 0.00011443489324996779, -9.95812242581119e-07, 5.910516359228846e-05, -9.959825762431562e-07, 28922000000, 
-0.15086868906489326, -0.018659982842326964, -0.09124270886544099, -1.9360275693856876e-07, -0.007576577949605543, 2.5552796820185587e-05, 0.00019920841909635065, -9.963241242147997e-07, 5.916254362872642e-05, -9.959847489717965e-07, 29025000000, 
7.565542249236261, 0.004617839568182606, 2.8900647809459654, 2.3855432722626278e-06, 0.08151383786943805, 2.926550061455318e-05, -0.004292970409935352, -1.0002724604596685e-06, 0.001213795430319237, -9.994852182258684e-07, 29040000000, 
-0.08753857525665329, 0.023154044175188113, 1.7279084220110517, 0.002847109183059241, 0.12099981724789444, 0.02352986349744908, -0.0028648279312604953, 2.513700922303319e-06, 0.0033864744242362806, -3.2614855421634983e-07, 29083000000, 
-0.06765595828727752, 0.05005408413494581, 1.0266035330819854, 0.035690619437329076, 0.13979761417104056, 0.2553020639798764, 0.0007392419618047468, 8.50743432473773e-05, 0.009410550822449298, 5.563557601023942e-05, 29127000000, 
-0.02056623078441668, 0.026925338644246215, 0.6146983123402592, 0.06551658773545069, 0.1776034311152188, 0.36889257895556826, 0.011551170978941334, 0.00044179832632060815, 0.012768144644875343, 0.00017030011197688875, 29257000000, 
-0.029610826552574337, 0.03087272719636034, 0.3615865387495424, 0.06338304622588685, 0.15300794497150536, 0.4142467650140041, 0.01723300286322134, 0.0010163459004922577, 0.019494861247074884, 0.0005775954174099598, 29315000000, 
-0.05412315435321638, 0.057620495108666944, 0.1990111668428421, 0.060562129637836234, 0.13018078957524615, 0.46521556548733756, 0.01747458385932596, 0.0011438847754949976, 0.022848702599647396, 0.0008616460154693213, 29325000000, 
-0.05150101360428701, 0.02365652351926664, 0.10059234111303318, 0.05509674097622773, 0.11765078357737774, 0.4683074714924542, 0.02435219380395631, 0.0018801310714034259, 0.029543060140276252, 0.0016086161687382484, 29390000000, 
-0.05688634164914834, 0.03957038438717699, 0.03888924916703074, 0.0526498286737698, 0.10872498643716474, 0.4842477373331072, 0.027794472604295625, 0.002367247578087356, 0.03621003379037659, 0.0025788924016788583, 29425000000, 
-0.03944680514413178, 0.05980547187057059, 0.008205988845497, 0.052211803399030546, 0.10704847833607155, 0.48773979986072363, 0.03594394374814004, 0.003592579297865873, 0.039530649497865875, 0.0031500209269982437, 29503000000, 
0.028197836862155146, 0.08328145694932719, 0.01607338822147599, 0.05401628530033347, 0.10976013732251065, 0.49213026348187067, 0.04154478210495143, 0.004650403301191949, 0.042842101682356235, 0.0037769587138162452, 29555000000, 
-0.061865841205038304, 0.06542897995556382, -0.014407402934374796, 0.053237360016375225, 0.10732988773556348, 0.4960161716328262, 0.04943275564755529, 0.006355381875323349, 0.04943017855972251, 0.0051979964210635676, 29630000000, 
-0.23526589271748333, 0.02136599662538673, -0.10075107463183829, 0.0480893398939363, 0.09684241417417302, 0.49657312143671534, 0.05217779085653816, 0.007061056101564892, 0.05596589428764091, 0.006841745053230423, 29660000000, 
0.027437573391315428, 0.12008168700989495, -0.0503189449615304, 0.054061413684387084, 0.10813358436283899, 0.49995026062380066, 0.05764778237126808, 0.00851726626559186, 0.06243915539053221, 0.008705072398098788, 29709000000, 
0.10321783860948473, 0.12999629368677446, 0.009855964146372104, 0.05940457782920207, 0.11809814590270276, 0.5030102494423881, 0.062445140513046726, 0.009933030863638616, 0.0688429881902925, 0.010786352653976821, 29750000000, 
