e, e_dot, e_int, stamp, 
-1.4482410287921528, -2.284822955056498e-05, -0.2896474210157608, 46410000000, 
-1.4482427556272286, -2.214502085484682e-05, -0.28964799310269024, 46444000000, 
-1.4482427556272286, -5.756116919404993e-06, -0.2896484360031073, 46444000000, 
-1.4482434422909203, -2.2888789722822858e-06, -0.2896485969030252, 46512000000, 
-1.4482611514242842, -6.131932351882696e-05, -0.2896498232894955, 46546000000, 
-1.4482818277901695, -0.00012795166416390558, -0.28965242810035824, 46580000000, 
-1.448164056709656, 0.0003236490487605141, -0.28964713572827394, 46614000000, 
-1.444662510082461, 0.012064392359028009, -0.28940722630548577, 46682000000, 
-1.407977783973809, 0.13395424245282359, -0.2867202900510617, 46784000000, 
-1.3845138876675154, 0.2004954080498189, -0.28247694544825236, 46818000000, 
-1.3486075194829146, 0.1979008816363148, -0.2760732794082826, 46852000000, 
-1.283494647173486, 0.33673080164676444, -0.2677744036215944, 46886000000, 
-1.2379425913477746, 0.36888309378379985, -0.258002983866945, 46954000000, 
-1.1520349161828092, 0.43819910330225625, -0.244898143646938, 46988000000, 
-1.097358616023229, 0.468613251081819, -0.2324890749035875, 47056000000, 
-1.0567578289001305, 0.3175902909422623, -0.2204100907404112, 47124000000, 
-0.9801151169246639, 0.3908116636618834, -0.20894877078986823, 47158000000, 
-0.9644570581038355, 0.30766923598764984, -0.2000886669285753, 47192000000, 
-0.901475818570766, 0.2621309945129931, -0.1897365329066177, 47226000000, 
-0.8532293124082732, 0.37075915231854123, -0.18127747927219162, 47294000000, 
-0.8532293124082732, 0.1608216872083094, -0.17386229622582083, 47294000000, 
-0.8150725931339768, 0.1271890642476544, -0.16810208119670153, 47362000000, 
-0.7872824006131944, 0.21982303931692906, -0.16370562041036296, 47396000000, 
-0.7812776152151449, 0.11264992639610634, -0.15890884059748775, 47430000000, 
-0.777044183540104, 0.034127390243634904, -0.15637361329122956, 47464000000, 
-0.7736738516039805, 0.02534587870388146, -0.1554663766906153, 47498000000, 
-0.7534869811860111, 0.07852400784697622, -0.1536136677553397, 47532000000, 
-0.7001554013079677, 0.24506150098670929, -0.14848774893986394, 47600000000, 
-0.6580181727428109, 0.3182293614773339, -0.1407773703491193, 47668000000, 
-0.6217850075108897, 0.26123464599026, -0.1319972387707779, 47702000000, 
-0.6071744496605054, 0.16947907694101852, -0.12579850866094708, 47736000000, 
-0.5819388833705601, 0.13282041380109874, -0.12072655603613035, 47770000000, 
-0.5819388833705601, 0.08411855429981759, -0.11807014776010837, 47770000000, 
-0.5819388833705601, 0.0, -0.11638777667411201, 47770000000, 
-0.5363778540469313, 0.1518700977454294, -0.11335037471920344, 47872000000, 
-0.5178938458879301, 0.21348345827543339, -0.10908070555369476, 47906000000, 
-0.5134723171420161, 0.0763517896830505, -0.10451626780512517, 47940000000, 
-0.49931014645051075, 0.06194566479139777, -0.10204508729869713, 47974000000, 
-0.4913841633299705, 0.07362717937348551, -0.10027777512816649, 48008000000, 
-0.47569040744961, 0.07873246333633584, -0.09775898114867275, 48042000000, 
-0.45168126126504027, 0.13234300688310072, -0.09458372213630804, 48076000000, 
-0.44662224110586335, 0.09689388781248882, -0.09159959398803424, 48110000000, 
-0.43907166519738516, 0.04203198689218368, -0.08915834450455258, 48144000000, 
-0.43042133538353333, 0.05400301907443339, -0.08774101611245212, 48178000000, 
-0.40940935922357946, 0.09887435324601901, -0.08526015732029986, 48212000000, 
-0.3872819725445722, 0.14379787612987047, -0.08180751114344567, 48246000000, 
-0.3786983605438776, 0.10236999559900613, -0.07835931282080195, 48280000000, 
-0.37223876777084053, 0.05014401591243889, -0.07588127339061936, 48314000000, 
-0.35571434029156834, 0.07661340084103092, -0.07377676457375243, 48348000000, 
-0.3508519470768545, 0.07128940231328669, -0.07192033700928423, 48416000000, 
-0.348209902005963, 0.025014794285351066, -0.07031841262495905, 48450000000, 
-0.3306939577393573, 0.06719329779165746, -0.06865038712147832, 48484000000, 
-0.32290079852491305, 0.0843636782701666, -0.06678697721801556, 48518000000, 
-0.3109871950785388, 0.065689208869395, -0.06430546342285394, 48586000000, 
-0.2850867612532719, 0.1260467909054704, -0.06126498365711491, 48688000000, 
-0.2766292768394034, 0.11452639413045122, -0.05818021554474761, 48722000000, 
-0.2586297113883691, 0.08819016621634275, -0.054689716632069625, 48790000000, 
-0.24318453149298547, 0.11148248448805982, -0.05189623464805053, 48858000000, 
-0.22523539213587096, 0.11131439750832713, -0.04846997566781504, 48892000000, 
-0.2148872032919802, 0.09432442733668427, -0.04555380846138911, 48926000000, 
-0.20681012649995845, 0.061417552119708375, -0.043128848128520636, 48994000000, 
-0.19700066897517865, 0.05962178105600513, -0.04124653325114115, 49062000000, 
-0.18987549001507342, 0.05644878828295008, -0.039579085699347365, 49096000000, 
-0.18659704618131245, 0.03467874264622065, -0.03823154701143763, 49164000000, 
-0.1816272146957303, 0.027494251064477115, -0.03720665005947441, 49198000000, 
-0.17771668622184866, 0.029601199864879302, -0.03639606313992609, 49232000000, 
-0.17771668622184866, 0.01303509491293875, -0.03580403914262851, 49232000000, 
-0.16595456079029058, 0.039207084771860266, -0.034759195548932524, 49300000000, 
-0.15977748064892805, 0.059797351909735376, -0.03356324851073782, 49334000000, 
-0.15645661735366456, 0.03165981145542007, -0.03214591058619221, 49368000000, 
-0.15645661735366456, 0.011069544317544958, -0.03151271435708381, 49368000000, 
-0.1508027928412805, 0.018846081707946844, -0.030914401836573974, 49504000000, 
-0.14901418883912632, 0.02480809504846082, -0.03041823993560476, 49538000000, 
-0.1431173174833662, 0.025618251193047687, -0.02952895327758487, 49572000000, 
-0.13584649147007344, 0.04389232456350959, -0.028531866519504397, 49640000000, 
-0.13104942265585096, 0.040226316091717486, -0.027334215440619373, 49674000000, 
-0.12198666292035254, 0.04619942849906966, -0.02592550513641846, 49708000000, 
-0.11949148201700677, 0.038526468796147295, -0.024835171172880685, 49742000000, 
-0.11675550184807904, 0.017437203574245014, -0.02388224311902922, 49776000000, 
-0.1107258138445868, 0.029218893908066573, -0.023131519847311505, 49810000000, 
-0.10862642285769475, 0.02709692996794762, -0.02240718257002404, 49844000000, 
-0.10375213237912484, 0.023245604884873188, -0.02154029127209376, 49878000000, 
-0.10375213237912484, 0.016247634928566363, -0.021075379174396294, 49878000000, 
-0.10006623846698548, 0.012286313040464533, -0.020504700215015676, 49980000000, 
-0.0990837096554742, 0.015561409078835483, -0.020193472033438967, 50014000000, 
-0.09809156393892016, 0.006582248426884411, -0.019816100804091987, 50048000000, 
-0.0950528250027558, 0.013436282175727973, -0.01948187323981001, 50082000000, 
-0.09187548481375196, 0.020720263750560648, -0.01900132491702853, 50150000000, 
